nb_pieces,lien,titre,surface,nb_chambres,annee_constr,nb_features_int,features_int,features_ext,terrain,prix,type,villes,piscine,place_parking,cuisine_amenagee,ascenseur,sous_sol,balcons,terrasses,caves,garages
3,https://www.laforet.com/agence-immobiliere/antibes/acheter/antibes/appartement-3-pieces-21444688,Appartement T3 Antibes,93,2,1958,6,"Avec ascenseur, 1 balcon(s), Avec sous-sol",,0,530000,Appartement,Antibes,0,0,0,1,1,1,0,0,0
4,https://www.laforet.com/agence-immobiliere/antibes/acheter/villeneuve-loubet/maison-4-pieces-21444687,Maison T4 Villeneuve-Loubet,80,3,1971,4,"Cuisine Independante, 2 terrasse(s)",Avec piscine,0,399000,Maison,Villeneuve-Loubet,1,0,0,0,0,0,2,0,0
3,https://www.laforet.com/agence-immobiliere/antibes/acheter/antibes/appartement-3-pieces-21444681,Appartement T3 Antibes,67,2,0,2,Cuisine Independante,,0,335000,Appartement,Antibes,0,0,0,0,0,0,0,0,0
6,https://www.laforet.com/agence-immobiliere/villemur/acheter/montjoire/maison-6-pieces-21444680,Maison T6 pres de Montjoire,157,4,1981,4,"Cuisine Independante, 3 terrasse(s)",,1,445200,Maison,Montjoire,0,0,0,0,0,0,3,0,0
2,https://www.laforet.com/agence-immobiliere/antibes/acheter/antibes/appartement-2-pieces-21444662,Appartement T2 Antibes,51,1,1968,8,"Cuisine Amenagee/equipee, Avec ascenseur, 1 balcon(s), 1 cave(s)",,0,265000,Appartement,Antibes,0,0,1,1,0,1,0,1,0
1,https://www.laforet.com/agence-immobiliere/antibes/acheter/antibes/appartement-1-piece-21444655,Appartement T1 Antibes,21,1,1986,8,"Cuisine Americaine, Avec ascenseur, 1 terrasse(s), 1 garage(s)",,0,160000,Appartement,Antibes,0,0,0,1,0,0,1,0,1
5,https://www.laforet.com/agence-immobiliere/bressuire/acheter/bressuire/maison-5-pieces-21444645,Maison T5 Bressuire,125,4,1945,6,"Cuisine Amenagee/equipee, 1 terrasse(s), 1 garage(s)",,1,179950,Maison,Bressuire,0,0,1,0,0,0,1,0,1
3,https://www.laforet.com/agence-immobiliere/deuil/acheter/deuil-la-barre/appartement-3-pieces-21444644,Appartement T3 Deuil-la-Barre,67,2,0,8,"Cuisine Amenagee, Avec ascenseur, 1 balcon(s), 1 garage(s)",,0,267000,Appartement,Deuil-la-Barre,0,0,1,1,0,1,0,0,1
2,https://www.laforet.com/agence-immobiliere/paris11voltaire/acheter/paris-11/appartement-2-pieces-21444443,Appartement T2 Paris 11,36,1,0,2,1 cave(s),,0,340000,Appartement,Paris 11,0,0,0,0,0,0,0,1,0
4,https://www.laforet.com/agence-immobiliere/mennecy/acheter/le-coudray-montceaux/maison-4-pieces-21444442,Maison T4 Le Coudray-Montceaux,72,2,0,10,"Cuisine Amenagee/equipee, 1 balcon(s), 1 terrasse(s), Avec sous-sol, 1 garage(s)",,1,299000,Maison,Le Coudray-Montceaux,0,0,1,0,1,1,1,0,1
3,https://www.laforet.com/agence-immobiliere/riom/acheter/charbonnieres-les-vieilles/maison-3-pieces-21444407,Maison T3 Charbonnieres-les-Vieilles,76,4,0,0,,,1,66000,Maison,Charbonnieres-les-Vieilles,0,0,0,0,0,0,0,0,0
2,https://www.laforet.com/agence-immobiliere/deuil/acheter/deuil-la-barre/appartement-2-pieces-21444282,Appartement T2 Deuil-la-Barre,42,1,1993,6,"Cuisine Amenagee, Avec ascenseur, 1 balcon(s)",,0,199000,Appartement,Deuil-la-Barre,0,0,1,1,0,1,0,0,0
4,https://www.laforet.com/agence-immobiliere/moissycramayel-lieusaint/acheter/ozouer-le-voulgis/maison-4-pieces-21444269,Maison T4 Ozouer-le-Voulgis,55,2,60,6,"Cuisine Amenagee, Avec sous-sol, 1 garage(s)",,1,249500,Maison,Ozouer-le-Voulgis,0,0,1,0,1,0,0,0,1
6,https://www.laforet.com/agence-immobiliere/cournondauvergne/acheter/pont-du-chateau/maison-6-pieces-21444267,Maison T6 Pont-du-Cha¢teau,132,3,1964,6,"Cuisine Independante, 1 terrasse(s), 1 garage(s)",,0,199500,Maison,Pont-du-Cha¢teau,0,0,0,0,0,0,1,0,1
5,https://www.laforet.com/agence-immobiliere/strasbourg/acheter/illkirch-graffenstaden/appartement-5-pieces-21444221,Appartement T5 Illkirch-Graffenstaden,103,3,0,2,2 terrasse(s),,0,399000,Appartement,Illkirch-Graffenstaden,0,0,0,0,0,0,2,0,0
5,https://www.laforet.com/agence-immobiliere/fauville-en-caux/acheter/allouville-bellefosse/maison-5-pieces-21443941,Maison T5 pres de Allouville-Bellefosse,130,3,1988,6,"Cuisine Amenagee/equipee, 1 terrasse(s), Avec sous-sol",,1,325000,Maison,Allouville-Bellefosse,0,0,1,0,1,0,1,0,0
4,https://www.laforet.com/agence-immobiliere/vitrysurseine/acheter/vitry-sur-seine/appartement-4-pieces-21443917,Appartement T4 pres de Vitry-sur-Seine,61,3,1954,6,"Cuisine Independante, Avec ascenseur, 1 cave(s)",,0,255500,Appartement,Vitry-sur-Seine,0,0,0,1,0,0,0,1,0
4,https://www.laforet.com/agence-immobiliere/saintmichel/acheter/saint-michel-sur-orge/appartement-4-pieces-21443907,Appartement T4 Saint-Michel-sur-Orge,70,2,1970,6,"Cuisine Independante, 2 balcon(s), 1 cave(s)",,0,210000,Appartement,Saint-Michel-sur-Orge,0,0,0,0,0,2,0,1,0
4,https://www.laforet.com/agence-immobiliere/virychatillon/acheter/viry-chatillon/appartement-4-pieces-21443904,Appartement T4 pres de Viry-Cha¢tillon,84,3,1980,10,"Cuisine Independante, Avec ascenseur, 1 balcon(s), 1 cave(s), 1 garage(s)",,0,214000,Appartement,Viry-Cha¢tillon,0,0,0,1,0,1,0,1,1
5,https://www.laforet.com/agence-immobiliere/sotteville/acheter/sotteville-les-rouen/maison-5-pieces-21443903,Maison T5 Sotteville-les-Rouen,105,3,1950,8,"Cuisine Amenagee/equipee, 1 terrasse(s), 1 cave(s), Avec sous-sol",,1,265000,Maison,Sotteville-les-Rouen,0,0,1,0,1,0,1,1,0
12,https://www.laforet.com/agence-immobiliere/verson/acheter/noron-la-poterie/maison-12-pieces-21443883,Maison T12 pres de Noron-la-Poterie,455,8,1880,2,Cuisine Independante,,1,553200,Maison,Noron-la-Poterie,0,0,0,0,0,0,0,0,0
2,https://www.laforet.com/agence-immobiliere/saint-denis/acheter/paris-18/appartement-2-pieces-21443878,Appartement T2 Paris 18,45,1,1920,4,"Cuisine Amenagee, 1 terrasse(s)",,0,424900,Appartement,Paris 18,0,0,1,0,0,0,1,0,0
12,https://www.laforet.com/agence-immobiliere/verson/acheter/bayeux/maison-12-pieces-21443871,Maison T12 pres de Bayeux,455,8,1880,2,Cuisine Independante,,1,553200,Maison,Bayeux,0,0,0,0,0,0,0,0,0
4,https://www.laforet.com/agence-immobiliere/perigueux/acheter/perigueux/maison-4-pieces-21443866,Maison T4 Perigueux,93,3,1954,6,"Cuisine Nue, 1 terrasse(s), 1 cave(s)",,1,129600,Maison,Perigueux,0,0,0,0,0,0,1,1,0
4,https://www.laforet.com/agence-immobiliere/nimes/acheter/nimes/appartement-4-pieces-21443816,Appartement T4 Na®mes,66,3,0,8,"Cuisine Amenagee/equipee, Avec ascenseur, 2 balcon(s), 1 cave(s)",,0,85000,Appartement,Na®mes,0,0,1,1,0,2,0,1,0
4,https://www.laforet.com/agence-immobiliere/embrun/acheter/puy-saint-eusebe/maison-4-pieces-21443789,Maison T4 Puy-Saint-Eusebe,70,2,1997,2,1 terrasse(s),,1,330000,Maison,Puy-Saint-Eusebe,0,0,0,0,0,0,1,0,0
3,https://www.laforet.com/agence-immobiliere/marseille8/acheter/marseille-08/appartement-3-pieces-21443773,Appartement T3 Marseille 08,73,2,1997,8,"Cuisine Amenagee/equipee, Avec ascenseur, 1 terrasse(s), 2 garage(s)",,0,365000,Appartement,Marseille 08,0,0,1,1,0,0,1,0,2
4,https://www.laforet.com/agence-immobiliere/laguiole/acheter/argences-en-aubrac/maison-4-pieces-21443713,Maison T4 Argences en Aubrac,156,1,0,0,,,1,33000,Maison,Argences en Aubrac,0,0,0,0,0,0,0,0,0
1,https://www.laforet.com/agence-immobiliere/paris11couronnes/acheter/paris-11/appartement-1-piece-21443693,Appartement T1 Paris 11,18,1,0,4,"Cuisine Independante, 1 cave(s)",,0,216000,Appartement,Paris 11,0,0,0,0,0,0,0,1,0
3,https://www.laforet.com/agence-immobiliere/lagarennecolombes/acheter/la-garenne-colombes/appartement-3-pieces-21443648,Appartement T3 La Garenne-Colombes,62,2,1930,4,"Cuisine Amenagee/equipee, 1 cave(s)",,0,439000,Appartement,La Garenne-Colombes,0,0,1,0,0,0,0,1,0
3,https://www.laforet.com/agence-immobiliere/lorient/acheter/lorient/appartement-3-pieces-21443628,Appartement T3 Lorient,73,2,1970,8,"Cuisine Amenagee/equipee, 1 cave(s), Avec sous-sol, 1 garage(s)",,0,191950,Appartement,Lorient,0,0,1,0,1,0,0,1,1
2,https://www.laforet.com/agence-immobiliere/saint-remy/acheter/chalon-sur-saone/appartement-2-pieces-21443598,Appartement T2 pres de Chalon-sur-Saone,45,1,0,0,,,0,99000,Appartement,Chalon-sur-Saone,0,0,0,0,0,0,0,0,0
2,https://www.laforet.com/agence-immobiliere/le-plessis-robinson/acheter/issy-les-moulineaux/appartement-2-pieces-21443597,Appartement T2 Issy-les-Moulineaux,24,1,0,4,"Cuisine Independante, 1 cave(s)",,0,238000,Appartement,Issy-les-Moulineaux,0,0,0,0,0,0,0,1,0
3,https://www.laforet.com/agence-immobiliere/langeac/acheter/chavaniac-lafayette/maison-3-pieces-21443591,Maison T3 Chavaniac-Lafayette,67,2,0,0,,,0,40000,Maison,Chavaniac-Lafayette,0,0,0,0,0,0,0,0,0
6,https://www.laforet.com/agence-immobiliere/conflans/acheter/conflans-sainte-honorine/maison-6-pieces-21443590,Maison T6 pres de Conflans-Sainte-Honorine,120,4,2007,4,"1 terrasse(s), 1 garage(s)",,1,418000,Maison,Conflans-Sainte-Honorine,0,0,0,0,0,0,1,0,1
5,https://www.laforet.com/agence-immobiliere/la-chapelle-saint-laurent/acheter/chanteloup/maison-5-pieces-21443563,Maison T5 Chanteloup,103,2,0,4,"Cuisine Nue, 1 cave(s)",,1,100290,Maison,Chanteloup,0,0,0,0,0,0,0,1,0
1,https://www.laforet.com/agence-immobiliere/lehavre/acheter/fecamp/appartement-1-piece-21443408,Appartement T1 Fecamp,45,1,1952,4,"Cuisine Amenagee/equipee, 1 cave(s)",,0,139000,Appartement,Fecamp,0,0,1,0,0,0,0,1,0
4,https://www.laforet.com/agence-immobiliere/amberieubugey/acheter/amberieu-en-bugey/maison-4-pieces-21443293,Maison T4 Amberieu-en-Bugey,96,3,1970,2,Cuisine Equipee,,1,211000,Maison,Amberieu-en-Bugey,0,0,0,0,0,0,0,0,0
7,https://www.laforet.com/agence-immobiliere/mennecy/acheter/champcueil/maison-7-pieces-21443279,Maison T7 Champcueil,170,4,2002,8,"Cuisine Amenagee/equipee, 1 balcon(s), 2 terrasse(s), 2 garage(s)",4 place(s) int.,1,561600,Maison,Champcueil,0,4,1,0,0,1,2,0,2
2,https://www.laforet.com/agence-immobiliere/champigny/acheter/champigny-sur-marne/appartement-2-pieces-21443271,Appartement T2 Champigny-sur-Marne,30,1,1930,2,1 cave(s),,0,169000,Appartement,Champigny-sur-Marne,0,0,0,0,0,0,0,1,0
4,https://www.laforet.com/agence-immobiliere/brest/acheter/brest/appartement-4-pieces-21443178,Appartement T4 Brest,81,2,1980,12,"Cuisine Independante, Avec ascenseur, 1 balcon(s), 1 terrasse(s), 1 cave(s), Avec sous-sol",,0,179990,Appartement,Brest,0,0,0,1,1,1,1,1,0
2,https://www.laforet.com/agence-immobiliere/gagny/acheter/gagny/appartement-2-pieces-21443173,Appartement T2 Gagny,45,1,1970,4,"1 balcon(s), 1 cave(s)",,0,175000,Appartement,Gagny,0,0,0,0,0,1,0,1,0
4,https://www.laforet.com/agence-immobiliere/la-chapelle-saint-laurent/acheter/la-chapelle-saint-laurent/maison-4-pieces-21443166,Maison T4 La Chapelle-Saint-Laurent,96,3,2014,2,Cuisine Amenagee/equipee,,1,207640,Maison,La Chapelle-Saint-Laurent,0,0,1,0,0,0,0,0,0
3,https://www.laforet.com/agence-immobiliere/paris11bastille/acheter/paris-11/appartement-3-pieces-21443164,Appartement T3 pres de Paris 11,54,2,1980,8,"Cuisine Independante, Avec ascenseur, 2 balcon(s), 1 cave(s)",,0,578000,Appartement,Paris 11,0,0,0,1,0,2,0,1,0
3,https://www.laforet.com/agence-immobiliere/paris11bastille/acheter/paris-12/appartement-3-pieces-21443161,Appartement T3 pres de Paris 12,54,2,1980,8,"Cuisine Independante, Avec ascenseur, 2 balcon(s), 1 cave(s)",,0,578000,Appartement,Paris 12,0,0,0,1,0,2,0,1,0
1,https://www.laforet.com/agence-immobiliere/leboulou/acheter/le-boulou/appartement-1-piece-21443158,Appartement T1 Le Boulou,28,1,0,0,,,0,72000,Appartement,Le Boulou,0,0,0,0,0,0,0,0,0
3,https://www.laforet.com/agence-immobiliere/serris-val-deurope/acheter/montevrain/maison-3-pieces-21443152,Maison T3 Montevrain,95,2,1930,10,"Cuisine Simple, 1 balcon(s), 1 terrasse(s), Avec sous-sol, 1 garage(s)",,1,430000,Maison,Montevrain,0,0,0,0,1,1,1,0,1
7,https://www.laforet.com/agence-immobiliere/elbeuf/acheter/saint-pierre-les-elbeuf/maison-7-pieces-21443147,Maison T7 Saint-Pierre-les-Elbeuf,197,6,0,0,,,1,208000,Maison,Saint-Pierre-les-Elbeuf,0,0,0,0,0,0,0,0,0
2,https://www.laforet.com/agence-immobiliere/saintquentin/acheter/grugies/appartement-2-pieces-21443138,Appartement T2 pres de Grugies,39,1,2005,4,"Cuisine Amenagee, 1 balcon(s)",,1,71000,Appartement,Grugies,0,0,1,0,0,1,0,0,0
1,https://www.laforet.com/agence-immobiliere/lekremlin/acheter/villejuif/appartement-1-piece-21443120,Appartement T1 Villejuif,31,1,1980,6,"Cuisine Independante, Avec ascenseur, 1 balcon(s)",,0,238000,Appartement,Villejuif,0,0,0,1,0,1,0,0,0
1,https://www.laforet.com/agence-immobiliere/paris12daumesnil/acheter/paris-20/appartement-1-piece-21443014,Appartement T1 pres de Paris 20,32,1,1974,6,"Cuisine Equipee, Avec ascenseur, 1 cave(s)",,0,299000,Appartement,Paris 20,0,0,0,1,0,0,0,1,0
3,https://www.laforet.com/agence-immobiliere/paris11parmentier/acheter/paris-11/appartement-3-pieces-21442907,Appartement T3 Paris 11,69,2,1973,6,"Cuisine Independante, Avec ascenseur, 1 cave(s)",,0,745500,Appartement,Paris 11,0,0,0,1,0,0,0,1,0
6,https://www.laforet.com/agence-immobiliere/cournondauvergne/acheter/cournon-dauvergne/maison-6-pieces-21442772,Maison T6 pres de Cournon-d'Auvergne,167,4,2014,6,"Cuisine Equipee, 1 terrasse(s), 1 garage(s)",Avec piscine,1,690000,Maison,Cournon-d'Auvergne,1,0,0,0,0,0,1,0,1
3,https://www.laforet.com/agence-immobiliere/menton/acheter/menton/appartement-3-pieces-21442197,Appartement T3 Menton,73,2,1882,6,"Avec ascenseur, 1 balcon(s), 1 cave(s)",,0,322000,Appartement,Menton,0,0,0,1,0,1,0,1,0
4,https://www.laforet.com/agence-immobiliere/noisylegrand/acheter/champs-sur-marne/maison-4-pieces-21442196,Maison T4 Champs-sur-Marne,66,2,0,2,Cuisine Amenagee/equipee,,1,354000,Maison,Champs-sur-Marne,0,0,1,0,0,0,0,0,0
6,https://www.laforet.com/agence-immobiliere/magnyenvexin/acheter/mantes-la-jolie/maison-6-pieces-21442183,Maison T6 pres de Mantes-la-Jolie,135,4,2012,6,"Cuisine Amenagee/equipee, 1 terrasse(s), 1 garage(s)","1 place(s) int., 4 place(s) ext.",1,385000,Maison,Mantes-la-Jolie,0,5,1,0,0,0,1,0,1
2,https://www.laforet.com/agence-immobiliere/bretigny/acheter/bretigny-sur-orge/appartement-2-pieces-21442174,Appartement T2 Bretigny-sur-Orge,43,1,2010,6,"Cuisine Ouverte, Avec ascenseur, 1 garage(s)",,0,179900,Appartement,Bretigny-sur-Orge,0,0,0,1,0,0,0,0,1
2,https://www.laforet.com/agence-immobiliere/frejus/acheter/frejus/appartement-2-pieces-21442173,Appartement T2 Frejus,25,1,0,6,"Cuisine Americaine, 1 balcon(s), 1 cave(s)",Avec piscine,0,119000,Appartement,Frejus,1,0,0,0,0,1,0,1,0
2,https://www.laforet.com/agence-immobiliere/epinalterrelorraine/acheter/epinal/maison-2-pieces-21442170,Maison T2 pres de apinal,200,1,0,2,1 cave(s),,1,56000,Maison,apinal,0,0,0,0,0,0,0,1,0
4,https://www.laforet.com/agence-immobiliere/larochesuryon/acheter/le-tablier/maison-4-pieces-21442169,Maison T4 pres de Le Tablier,91,3,2006,6,"Cuisine Amenagee/equipee, 1 terrasse(s), 1 garage(s)",,1,222600,Maison,Le Tablier,0,0,1,0,0,0,1,0,1
3,https://www.laforet.com/agence-immobiliere/gagny/acheter/clichy-sous-bois/appartement-3-pieces-21442139,Appartement T3 Clichy-sous-Bois,54,1,1960,6,"Cuisine Independante, Avec ascenseur, 1 cave(s)",,0,120000,Appartement,Clichy-sous-Bois,0,0,0,1,0,0,0,1,0
3,https://www.laforet.com/agence-immobiliere/thuir/acheter/ille-sur-tet/appartement-3-pieces-21442134,Appartement T3 pres de Ille-sur-Taªt,67,2,0,0,,,1,92000,Appartement,Ille-sur-Taªt,0,0,0,0,0,0,0,0,0
2,https://www.laforet.com/agence-immobiliere/saintorens/acheter/saint-orens-de-gameville/appartement-2-pieces-21442126,Appartement T2 Saint-Orens-de-Gameville,45,1,2020,4,"Cuisine Amenagee/equipee, Avec sous-sol",,1,199000,Appartement,Saint-Orens-de-Gameville,0,0,1,0,1,0,0,0,0
2,https://www.laforet.com/agence-immobiliere/vitrolles/acheter/vitrolles/appartement-2-pieces-21442123,Appartement T2 Vitrolles,38,1,2018,4,"Avec ascenseur, 1 terrasse(s)",,0,222000,Appartement,Vitrolles,0,0,0,1,0,0,1,0,0
3,https://www.laforet.com/agence-immobiliere/paris10republique/acheter/paris-10/appartement-3-pieces-21442050,Appartement T3 Paris 10,59,2,1938,4,"Cuisine Independante, Avec ascenseur",,0,574500,Appartement,Paris 10,0,0,0,1,0,0,0,0,0
3,https://www.laforet.com/agence-immobiliere/lyon5/acheter/lyon-05/appartement-3-pieces-21442034,Appartement T3 Lyon 05,57,2,1960,8,"Cuisine Amenagee/equipee, Avec ascenseur, 1 balcon(s), 1 cave(s)",,0,200000,Appartement,Lyon 05,0,0,1,1,0,1,0,1,0
5,https://www.laforet.com/agence-immobiliere/lesangles/acheter/pujaut/maison-5-pieces-21442017,Maison T5 Pujaut,128,4,2009,2,Cuisine Amenagee/equipee,,1,590000,Maison,Pujaut,0,0,1,0,0,0,0,0,0
2,https://www.laforet.com/agence-immobiliere/dourdan/acheter/dourdan/appartement-2-pieces-21442016,Appartement T2 Dourdan,36,1,0,8,"Cuisine Equipee, Avec ascenseur, 1 terrasse(s), 1 cave(s)",,0,150000,Appartement,Dourdan,0,0,0,1,0,0,1,1,0
1,https://www.laforet.com/agence-immobiliere/paris-5-gay-lussac/acheter/paris-05/appartement-1-piece-21441967,Appartement T1 Paris 05,34,1,0,0,,,0,435000,Appartement,Paris 05,0,0,0,0,0,0,0,0,0
3,https://www.laforet.com/agence-immobiliere/asnieres-sur-seine/acheter/asnieres-sur-seine/appartement-3-pieces-21441865,Appartement T3 Asnieres-sur-Seine,76,2,0,6,"Cuisine Independante, Avec ascenseur, 1 cave(s)",,0,545000,Appartement,Asnieres-sur-Seine,0,0,0,1,0,0,0,1,0
4,https://www.laforet.com/agence-immobiliere/corbeil-essonnes/acheter/corbeil-essonnes/appartement-4-pieces-21441848,Appartement T4 pres de Corbeil-Essonnes,94,3,1948,4,"Cuisine Independante, 1 cave(s)",,0,197000,Appartement,Corbeil-Essonnes,0,0,0,0,0,0,0,1,0
7,https://www.laforet.com/agence-immobiliere/saint-jean-31/acheter/verfeil/maison-7-pieces-21441800,Maison T7 Verfeil,1046,6,1800,4,"Cuisine Simple, 1 terrasse(s)",,1,399000,Maison,Verfeil,0,0,0,0,0,0,1,0,0
4,https://www.laforet.com/agence-immobiliere/bron/acheter/bron/appartement-4-pieces-21441099,Appartement T4 Bron,75,2,0,8,"Cuisine Independante, 2 balcon(s), 1 cave(s), 1 garage(s)",,0,269000,Appartement,Bron,0,0,0,0,0,2,0,1,1
11,https://www.laforet.com/agence-immobiliere/bourgsaintmaurice/acheter/peisey-nancroix/maison-11-pieces-21441016,Maison T11 pres de Peisey-Nancroix,320,8,0,8,"Cuisine Independante, 2 balcon(s), 1 terrasse(s), Avec sous-sol",,1,800000,Maison,Peisey-Nancroix,0,0,0,0,1,2,1,0,0
2,https://www.laforet.com/agence-immobiliere/paris13-jeannedarc/acheter/paris-13/appartement-2-pieces-21440991,Appartement T2 Paris 13,40,1,0,6,"Cuisine Independante, Avec ascenseur, 1 cave(s)",,0,402500,Appartement,Paris 13,0,0,0,1,0,0,0,1,0
5,https://www.laforet.com/agence-immobiliere/saint-sever/acheter/aurice/maison-5-pieces-21440822,Maison T5 Aurice,89,3,1998,2,1 garage(s),,1,228000,Maison,Aurice,0,0,0,0,0,0,0,0,1
3,https://www.laforet.com/agence-immobiliere/gagny/acheter/clichy-sous-bois/appartement-3-pieces-21435446,Appartement T3 Clichy-sous-Bois,52,2,1970,4,"Cuisine Independante, 1 cave(s)",,0,120000,Appartement,Clichy-sous-Bois,0,0,0,0,0,0,0,1,0
4,https://www.laforet.com/agence-immobiliere/stemenehould/acheter/sainte-menehould/maison-4-pieces-21435246,Maison T4 pres de Sainte-Menehould,121,2,0,6,"Cuisine Independante, 1 terrasse(s), 2 cave(s)",,1,44500,Maison,Sainte-Menehould,0,0,0,0,0,0,1,2,0
2,https://www.laforet.com/agence-immobiliere/st-maximin/acheter/toulouse/appartement-2-pieces-21434846,Appartement T2 Toulouse,34,1,2012,6,"Avec ascenseur, 1 terrasse(s), Avec sous-sol",,0,159000,Appartement,Toulouse,0,0,0,1,1,0,1,0,0
2,https://www.laforet.com/agence-immobiliere/lesangles/acheter/villeneuve-les-avignon/appartement-2-pieces-21433918,Appartement T2 Villeneuve-les-Avignon,43,1,2019,4,"Avec ascenseur, 1 terrasse(s)",,0,219000,Appartement,Villeneuve-les-Avignon,0,0,0,1,0,0,1,0,0
4,https://www.laforet.com/agence-immobiliere/chazelles-sur-lyon/acheter/craponne/maison-4-pieces-21433883,Maison T4 Craponne,115,3,0,4,"Cuisine Equipee, Avec sous-sol",,1,525000,Maison,Craponne,0,0,0,0,1,0,0,0,0
3,https://www.laforet.com/agence-immobiliere/palaiseau/acheter/palaiseau/appartement-3-pieces-21433881,Appartement T3 Palaiseau,61,2,1972,6,"Cuisine Independante, 1 balcon(s), 1 cave(s)",,0,239000,Appartement,Palaiseau,0,0,0,0,0,1,0,1,0
4,https://www.laforet.com/agence-immobiliere/saintmichel/acheter/longjumeau/appartement-4-pieces-21433799,Appartement T4 Longjumeau,84,3,1988,8,"Cuisine Independante, Avec ascenseur, 1 balcon(s), Avec sous-sol",,0,262000,Appartement,Longjumeau,0,0,0,1,1,1,0,0,0
2,https://www.laforet.com/agence-immobiliere/villerssurmer/acheter/villers-sur-mer/appartement-2-pieces-21433795,Appartement T2 Villers-sur-Mer,23,1,1990,4,"Avec ascenseur, 1 balcon(s)",,0,135200,Appartement,Villers-sur-Mer,0,0,0,1,0,1,0,0,0
4,https://www.laforet.com/agence-immobiliere/orange/acheter/courthezon/maison-4-pieces-21433789,Maison T4 Courthezon,100,3,0,4,"Cuisine Amenagee, 1 garage(s)",,0,139000,Maison,Courthezon,0,0,1,0,0,0,0,0,1
2,https://www.laforet.com/agence-immobiliere/paris11voltaire/acheter/paris-11/appartement-2-pieces-21433781,Appartement T2 Paris 11,26,1,0,4,"Cuisine Independante, 1 cave(s)",,0,290000,Appartement,Paris 11,0,0,0,0,0,0,0,1,0
6,https://www.laforet.com/agence-immobiliere/moncoutant-sur-sevre/acheter/courlay/maison-6-pieces-21433756,Maison T6 pres de Courlay,87,4,1970,4,"Cuisine Simple, 1 garage(s)",,1,87540,Maison,Courlay,0,0,0,0,0,0,0,0,1
1,https://www.laforet.com/agence-immobiliere/paris15lourmel/acheter/paris-15/appartement-1-piece-21433744,Appartement T1 Paris 15,23,1,1910,2,Cuisine Amenagee,,0,190000,Appartement,Paris 15,0,0,1,0,0,0,0,0,0
4,https://www.laforet.com/agence-immobiliere/dax-stade/acheter/dax/appartement-4-pieces-21433702,Appartement T4 Dax,78,3,0,0,,,0,163000,Appartement,Dax,0,0,0,0,0,0,0,0,0
